arm	cancer_type	discovery	replication	seed	n_common	n_dis_tested	n_rep_tested	n_dis_joint	n_rep_joint	rep_joint	repdir_joint	n_dis_fdr	n_rep_fdr	rep_fdr	repdir_fdr	n_dis_lfc	n_rep_lfc	rep_lfc	repdir_lfc	n_dis_topp100	n_rep_topp100	rep_topp100	repdir_topp100	n_dis_topp500	n_rep_topp500	rep_topp500	repdir_topp500	n_dis_topfc100	n_rep_topfc100	rep_topfc100	repdir_topfc100	n_dis_topfc500	n_rep_topfc500	rep_topfc500	repdir_topfc500	gene_sign_conc	gene_bothsig_fdr	gene_bothsig_sign	pi1	rep_median_abs_lfc	dis_median_abs_lfc	lfc_shrinkage	spearman_lfc	spearman_stat	pearson_lfc	global_sign_conc	status
cross_full	BRCA	SRP116023	SRP023262	-1	14169	16739	14373	2334	1489	0.35732647814910024	0.3508997429305913	6934	4006	0.3614075569656764	0.34035188924141907	2389	1519	0.3654248639598158	0.3583089158643784	100	100	0.05	0.05	500	500	0.148	0.148	100	100	0.13	0.13	500	500	0.292	0.29	0.8808911739502999	0.5608397600685519	0.5454155955441302	0.7857754927163667	0.7442681200058558	1.4660560809170295	0.49233311761149656	0.5251734996417745	0.5090214989847996	0.5893867464787195	0.6656785941139106	ok
cross_full	BRCA	SRP116023	SRP062132	-1	16576	16739	17037	2899	6	0.0017247326664367024	0.0017247326664367024	7844	6	0.0006374298827129016	0.0006374298827129016	3008	222	0.04222074468085106	0.036901595744680854	100	100	0.01	0.01	500	500	0.048	0.048	100	6	0.02	0.02	500	6	0.006	0.006	0.7775094860296654	0.0017247326664367024	0.0017247326664367024	0.26181441876509126	0.27143903439155137	1.4823619760982418	0.8168874817566407	0.3801237189948693	0.3633633686387502	0.39303415344894294	0.6166747104247104	ok
cross_full	BRCA	SRP116023	SRP156355	-1	16670	16739	17666	2921	1634	0.31016775077028413	0.30297843204382063	7865	3193	0.2767959313413859	0.2682771773680865	3050	2203	0.3881967213114754	0.3678688524590164	100	100	0.1	0.1	500	500	0.202	0.202	100	100	0.3	0.3	500	500	0.304	0.3	0.8705922629236563	0.4015748031496063	0.3937007874015748	0.7035261896610749	0.8250740231374382	1.4836975857604902	0.4439068776171562	0.5330179274763951	0.5499374793388545	0.5850512289480052	0.6836832633473305	ok
cross_full	BRCA	TCGA-BRCA	SRP157974	-1	16350	17081	16585	3701	3396	0.5947041340178331	0.5817346663064037	13376	13163	0.8235645933014354	0.724357057416268	3701	3396	0.5947041340178331	0.5817346663064037	100	100	0.37	0.37	500	500	0.504	0.504	100	100	0.42	0.42	500	500	0.572	0.568	0.9113753039718995	0.9019184004323156	0.8538232910024318	0.9293627205002509	1.1996869769266858	1.5714240628987532	0.23656064250813147	0.7066782338471158	0.7421504963615796	0.7715812723806939	0.7753516819571865	ok
cross_full	BRCA	TCGA-BRCA	SRP218935	-1	16703	17081	17058	3883	3196	0.5055369559618852	0.489054854493948	13655	9810	0.6049066276089344	0.49285975833028195	3883	3248	0.5140355395312902	0.4952356425444244	100	100	0.3	0.3	500	500	0.418	0.418	100	100	0.48	0.48	500	500	0.542	0.538	0.8604172031934072	0.7154262168426474	0.673963430337368	0.8248776719031676	1.031702611303588	1.5869142607480788	0.34986871261889185	0.5559837903212437	0.545428805486949	0.6916024677832348	0.6838292522301384	ok
cross_full	BRCA	TCGA-BRCA	SRP111343	-1	16376	17081	16421	3736	1532	0.3605460385438972	0.35974304068522484	13411	8646	0.5760196853329357	0.5515621504734919	3736	1541	0.3618843683083512	0.360813704496788	100	100	0.31	0.31	500	500	0.296	0.296	100	100	0.23	0.23	500	500	0.48	0.48	0.9617237687366167	0.7850642398286938	0.7831905781584583	0.8941690001647175	0.8252418911740096	1.581585470442593	0.478218593559112	0.7818952685524441	0.7731383916431601	0.8212442982896815	0.7929286761113825	ok
cross_full	BRCA	TCGA-BRCA	SRP058722	-1	16417	17081	16567	3740	6238	0.6163101604278075	0.3962566844919786	13437	10398	0.6384609659894321	0.37061844161643226	3740	6320	0.6302139037433155	0.40454545454545454	100	100	0.05	0.05	500	500	0.106	0.082	100	100	0.19	0.09	500	500	0.224	0.154	0.6176470588235294	0.7165775401069518	0.4590909090909091	0.8255347593582887	1.408295672578217	1.580875513859379	0.1091672555923422	0.16255106433215033	0.11458169655555282	0.14222903208646015	0.55265882926235	ok
cross_full	LIHC	SRP161530	TCGA-LIHC	-1	15540	15823	16307	2843	3035	0.6605698206120295	0.6559971860710517	4799	11035	0.9120650135444884	0.8985205251093978	3425	3035	0.6347445255474452	0.6262773722627737	100	100	0.41	0.41	500	500	0.45	0.45	100	100	0.52	0.52	500	500	0.614	0.614	0.9606049947238833	0.9212099894477664	0.9064368624692226	0.9765505920975496	1.3142812430362236	1.7157113141971123	0.23397296960109093	0.7762257418573818	0.7941350853077623	0.8188299366047865	0.8103603603603604	ok
cross_full	LIHC	SRP161530	SRP068976	-1	15455	15823	16012	2800	3553	0.7203571428571428	0.7153571428571428	4756	10640	0.9013877207737595	0.892767031118587	3363	3553	0.6955099613440381	0.6874814154029141	100	100	0.4	0.4	500	500	0.472	0.472	100	100	0.51	0.51	500	500	0.644	0.644	0.9703571428571428	0.9182142857142858	0.9078571428571428	0.9607142857142857	1.4744987871475206	1.7002232748877764	0.13276167376026238	0.7861125996325198	0.8049761905022392	0.8365291800106147	0.8084115173083145	ok
cross_full	LIHC	SRP161530	SRP174991	-1	15386	15823	15733	2779	2286	0.5505577545879813	0.5476790212306585	4733	8105	0.7929431650116205	0.7880836678639341	3332	2302	0.5309123649459784	0.5249099639855942	100	100	0.3	0.3	500	500	0.47	0.47	100	100	0.42	0.42	500	500	0.606	0.604	0.9643756747031306	0.8481468154012235	0.8427491903562433	0.9337891327815762	1.0912616910991886	1.6994184114399227	0.3578616756455174	0.7424790242231241	0.7592535105563415	0.8084288151646766	0.7824645781879631	ok
cross_full	LIHC	SRP161530	SRP099053	-1	15567	15823	16117	2847	3217	0.6828240252897787	0.6807165437302424	4802	8715	0.8381924198250729	0.8359017076218243	3422	3277	0.6677381648158971	0.6618936294564582	100	100	0.43	0.43	500	500	0.496	0.496	100	100	0.48	0.48	500	500	0.626	0.624	0.972251492799438	0.8651211801896733	0.8626624517035476	0.934141201264489	1.4016723484319606	1.7138492898674405	0.18214958764526223	0.7817762090479308	0.7983311665492216	0.8358540911905564	0.8030449026787435	ok
cross_full	BRCA	SRP111343	TCGA-BRCA	-1	16376	16421	17081	1532	3736	0.8792428198433421	0.8772845953002611	8646	13411	0.8934767522553783	0.8555401341660883	1541	3736	0.8773523685918235	0.8747566515249838	100	100	0.31	0.31	500	500	0.296	0.296	100	100	0.23	0.23	500	500	0.48	0.48	0.9882506527415144	0.9751958224543081	0.9699738903394256	0.9947780678851175	2.152780605124502	1.3186936703266818	-0.632510001046104	0.7818952685524441	0.7731383916431601	0.8212442982896814	0.7929286761113825	ok
cross_full	BRCA	SRP111343	SRP157974	-1	16102	16421	16585	1443	3286	0.7657657657657657	0.7498267498267498	8505	12969	0.8636096413874191	0.7955320399764845	1450	3286	0.7641379310344828	0.7482758620689656	100	100	0.51	0.51	500	500	0.378	0.378	100	100	0.35	0.35	500	500	0.498	0.494	0.9306999306999307	0.9154539154539154	0.875952875952876	0.9395199395199395	1.7632325708845535	1.3098458853884452	-0.34613742773383827	0.6716106832673043	0.6983093050540937	0.718422395152014	0.7560551484287666	ok
cross_full	BRCA	SRP111343	SRP218935	-1	16290	16421	17058	1503	3029	0.7272122421823021	0.7125748502994012	8604	9598	0.705718270571827	0.6752673175267317	1511	3068	0.7339510258107214	0.7174056915949703	100	100	0.52	0.52	500	500	0.398	0.398	100	100	0.34	0.34	500	500	0.486	0.482	0.9214903526280772	0.8137059214903526	0.7904191616766467	0.9068529607451763	1.6039982237458477	1.3131480818199064	-0.2214907411834688	0.6708972965115113	0.7049892078500654	0.718942053130124	0.7524248004910988	ok
cross_full	BRCA	SRP111343	SRP058722	-1	16141	16421	16567	1480	6066	0.7067567567567568	0.43445945945945946	8539	10221	0.6332123199437873	0.35671624311980327	1489	6143	0.7233042310275353	0.4445936870382807	100	100	0.04	0.04	500	500	0.094	0.088	100	100	0.09	0.07	500	500	0.198	0.162	0.5905405405405405	0.7621621621621621	0.4668918918918919	0.8567567567567568	1.842272595007051	1.3140040618499644	-0.40202960439357094	0.09156022207449471	0.06716656946197759	0.12050181161174517	0.5253082212997956	ok
cross_full	LIHC	TCGA-LIHC	SRP050551	-1	15843	16307	15968	3204	3043	0.6463795255930087	0.6432584269662921	11267	6343	0.501641963255525	0.4903701073932724	3204	3325	0.6928838951310862	0.6882022471910112	100	100	0.25	0.25	500	500	0.396	0.396	100	100	0.53	0.53	500	500	0.598	0.598	0.954119850187266	0.7362671660424469	0.7303370786516854	0.8926342072409488	1.4014301832801888	1.5300824410876537	0.08408191242036145	0.7857542944945518	0.7969538309144476	0.8363052633553658	0.8102632077258095	ok
cross_full	LIHC	TCGA-LIHC	SRP118972	-1	15849	16307	16010	3197	2019	0.4372849546449797	0.43290584923365655	11266	3519	0.29087519971595954	0.28803479495828155	3197	2911	0.6052549264935877	0.5921176102596184	100	100	0.53	0.53	500	500	0.482	0.482	100	100	0.48	0.48	500	500	0.614	0.614	0.9252424147638411	0.4773224898342196	0.4726305911792305	0.7879956904041984	1.1882393911848408	1.5264191526476487	0.22155104702153305	0.737572350415142	0.7660354563225458	0.7942456695229481	0.7947504574421099	ok
cross_full	LIHC	TCGA-LIHC	SRP137150	-1	15365	16307	15802	3015	3306	0.424212271973466	0.4039800995024876	10946	5056	0.3542846701991595	0.3059565137949936	3015	3977	0.5313432835820896	0.4948590381426202	100	100	0.11	0.11	500	500	0.192	0.192	100	100	0.33	0.32	500	500	0.378	0.374	0.829519071310116	0.45041459369817577	0.42918739635157543	0.7094527363184078	1.0804892583952292	1.522524282237065	0.2903303605722123	0.45281769683946904	0.44131817303724646	0.5459768613263665	0.6634559062805077	ok
cross_full	LIHC	TCGA-LIHC	SRP161530	-1	15540	16307	15823	3035	2843	0.6187808896210873	0.6144975288303131	11035	4799	0.396647032170367	0.39075668328047125	3035	3425	0.7163097199341022	0.7067545304777595	100	100	0.41	0.41	500	500	0.45	0.45	100	100	0.52	0.52	500	500	0.614	0.614	0.9462932454695222	0.6675453047775948	0.6632619439868205	0.8609555189456343	1.5005533014611014	1.506802913579853	0.00414759758056471	0.7762257418573818	0.7941350853077623	0.8188299366047865	0.8103603603603604	ok
cross_full	LIHC	SRP049592	SRP062885	-1	15958	16728	16024	4127	3657	0.4167676278168161	0.35231402956142477	7902	7953	0.5288534548215642	0.4198936977980258	4297	3831	0.4484524086572027	0.36816383523388413	100	100	0.0	0.0	500	500	0.074	0.07	100	100	0.25	0.25	500	500	0.246	0.228	0.7264356675551248	0.5592440029076812	0.4618366852435183	0.7390010038422927	0.8595577108596363	1.679416883438337	0.48818085650072207	0.3625438975158714	0.36036027128827763	0.42555818684716296	0.6246396791577892	ok
cross_full	LIHC	SRP049592	SRP050551	-1	15866	16728	15968	4114	3028	0.44312105007292174	0.42343218279047157	7887	6327	0.4862431849879549	0.4513756815012045	4281	3316	0.4858677879000234	0.45736977341742585	100	100	0.08	0.08	500	500	0.16	0.158	100	100	0.38	0.38	500	500	0.398	0.398	0.8490520175012154	0.5683033543996111	0.5379192999513855	0.7659559691645252	0.96730861288691	1.682753467220671	0.42516320320850653	0.5689793088001852	0.5601969084150178	0.6308032840880268	0.7009958401613513	ok
cross_full	LIHC	SRP049592	SRP118972	-1	15911	16728	16010	4121	2020	0.2598883766076195	0.24023295316670712	7895	3520	0.2716909436352122	0.2493983533882204	4299	2927	0.390323331007211	0.3405443126308444	100	100	0.02	0.02	500	500	0.066	0.064	100	100	0.18	0.18	500	500	0.258	0.25	0.7808784275661247	0.3011404998786702	0.27857316185391895	0.6110514091586645	0.7562232916566748	1.682217728833451	0.5504605148935836	0.4558856954605717	0.4607670566009492	0.48854350816851194	0.6658915215888379	ok
cross_full	LIHC	SRP049592	SRP137150	-1	15464	16728	15802	3949	3330	0.3231197771587744	0.2780450747024563	7695	5080	0.35243664717348927	0.2883690708252112	4112	4022	0.41050583657587547	0.3341439688715953	100	100	0.05	0.05	500	500	0.122	0.12	100	100	0.23	0.22	500	500	0.24	0.232	0.7097999493542669	0.36819447961509244	0.31501645986325655	0.6179060803016234	0.8012311167480868	1.672970377333587	0.5210727412728583	0.3276942706090666	0.32804286672393373	0.3632941734302427	0.6127133988618727	ok
cross_full	LIHC	SRP049592	TCGA-LIHC	-1	16127	16728	16307	4257	3341	0.46441155743481327	0.432933991073526	8034	11466	0.7541697784416231	0.6512322628827483	4447	3341	0.4654823476501012	0.4310771306498763	100	100	0.07	0.07	500	500	0.124	0.124	100	100	0.27	0.27	500	500	0.328	0.324	0.8303969931876909	0.7939863753817242	0.7098895936105238	0.8837209302325582	0.9269306157428572	1.7024348284369684	0.45552651986455983	0.5393850047549339	0.5282062219316506	0.6005757613344784	0.6871705834935202	ok
cross_full	LIHC	SRP049592	SRP068976	-1	15956	16728	16012	4124	3764	0.47769156159068865	0.4381668283220175	7900	10943	0.730126582278481	0.6326582278481012	4297	3764	0.48219688154526413	0.4384454270421224	100	100	0.01	0.01	500	500	0.09	0.088	100	100	0.26	0.26	500	500	0.292	0.288	0.8212900096993211	0.7596993210475267	0.6784675072744908	0.8439291067807072	0.9509725762311589	1.6758851851651544	0.432555055293097	0.5306014446434014	0.5268244390108915	0.5619237191257916	0.6886437703685134	ok
cross_full	LIHC	SRP049592	SRP174991	-1	15684	16728	15733	4003	2360	0.3784661503872096	0.349987509367974	7774	8219	0.5915873424234628	0.5108052482634422	4157	2381	0.38705797450084195	0.35362039932643735	100	100	0.03	0.03	500	500	0.128	0.128	100	100	0.22	0.22	500	500	0.298	0.288	0.8323757182113415	0.6729952535598301	0.6120409692730452	0.81413939545341	0.7797460757052013	1.671512554287175	0.5335086932459637	0.510140902701125	0.4908073476583099	0.5613782343123072	0.6683244070390206	ok
cross_full	LIHC	SRP049592	SRP099053	-1	16008	16728	16117	4160	3381	0.46129807692307695	0.4216346153846154	7936	8917	0.6014364919354839	0.5017641129032258	4342	3452	0.4737448180561953	0.4265315522800553	100	100	0.03	0.03	500	500	0.11	0.108	100	100	0.2	0.2	500	500	0.316	0.31	0.8038461538461539	0.6569711538461539	0.5850961538461539	0.798076923076923	0.9395334014081315	1.6825239752696262	0.4415928597644082	0.4607316669146224	0.43596089517086184	0.5437420983917247	0.6444902548725637	ok
cross_full	LIHC	SRP076032	SRP161530	-1	13281	13305	15823	212	2160	0.7641509433962265	0.7641509433962265	379	4053	0.7387862796833773	0.7387862796833773	527	2484	0.6963946869070209	0.681214421252372	100	100	0.07	0.07	500	500	0.178	0.178	100	100	0.14	0.14	379	500	0.18997361477572558	0.18997361477572558	0.9575471698113207	0.8160377358490566	0.8160377358490566	0.89937106918239	1.6656736760317088	1.3426292688496768	-0.240605813292605	0.537111799318436	0.5409173012736044	0.5681896630263299	0.6891047360891499	ok
cross_full	LIHC	SRP076032	SRP049592	-1	13258	13305	16728	208	2986	0.5625	0.5192307692307693	375	6512	0.6586666666666666	0.608	516	3061	0.625968992248062	0.5445736434108527	100	100	0.05	0.05	500	500	0.108	0.108	100	100	0.09	0.08	375	500	0.12266666666666666	0.11466666666666667	0.8365384615384616	0.7163461538461539	0.6634615384615384	0.9038461538461539	1.1995251817515795	1.3369130455011091	0.10276499598224287	0.3654825960129412	0.36829278365941037	0.38964409926734284	0.6239251772514708	ok
cross_full	LIHC	SRP076032	SRP102722	-1	13214	13305	15433	203	35	0.04926108374384237	0.0049261083743842365	370	41	0.02702702702702703	0.002702702702702703	506	562	0.25296442687747034	0.029644268774703556	100	100	0.14	0.01	500	500	0.136	0.012	100	41	0.09	0.01	370	41	0.02702702702702703	0.002702702702702703	0.14285714285714285	0.04926108374384237	0.0049261083743842365	0.5840175150519977	0.6279443079623389	1.3319252894476987	0.5285438958646662	-0.395878268904597	-0.37689157582158156	-0.39984680270659795	0.3582563947328591	ok
cross_full	LIHC	SRP076032	SRP039694	-1	13252	13305	16625	209	1267	0.4784688995215311	0.47368421052631576	376	2424	0.5159574468085106	0.5132978723404256	515	1752	0.541747572815534	0.5184466019417475	100	100	0.02	0.02	500	500	0.142	0.142	100	100	0.14	0.14	376	500	0.1675531914893617	0.16489361702127658	0.9234449760765551	0.569377990430622	0.5645933014354066	0.8851674641148325	1.1577612876227983	1.3386645076846049	0.13513708552316994	0.3989769447960362	0.4016476746699135	0.47246149348817434	0.6276033806217929	ok
cross_full	BRCA	SRP157974	TCGA-BRCA	-1	16350	16585	17081	3396	3701	0.6481154299175501	0.6339811542991755	13163	13376	0.8368912861809618	0.7360784015801869	3396	3701	0.6481154299175501	0.6339811542991755	100	100	0.37	0.37	500	500	0.504	0.504	100	100	0.42	0.42	500	500	0.572	0.568	0.9328621908127208	0.9178445229681979	0.8775029446407538	0.9492049469964664	1.3379343163686759	1.5023479208580643	0.10943776884616963	0.7066782338471158	0.7421504963615796	0.7715812723806937	0.7753516819571865	ok
cross_full	BRCA	SRP157974	SRP218935	-1	16554	16585	17058	3478	3126	0.6802760207015526	0.6799884991374353	13324	9759	0.6399729810867607	0.6119783848694086	3478	3165	0.6877515813686026	0.6874640598044853	100	100	0.56	0.56	500	500	0.624	0.624	100	100	0.64	0.64	500	500	0.732	0.732	0.9902242668200115	0.8855664174813112	0.8852788959171938	0.9784358826912019	1.3273577651194093	1.5043200133435273	0.11763603930974675	0.827231131369543	0.7980107796112057	0.8964223263022802	0.7940678989972212	ok
cross_full	BRCA	SRP157974	SRP111343	-1	16102	16585	16421	3286	1443	0.33627510651247716	0.3292757151552039	12969	8505	0.5663505281825892	0.5217056056750713	3286	1450	0.3371880706025563	0.330188679245283	100	100	0.51	0.51	500	500	0.378	0.378	100	100	0.35	0.35	500	500	0.498	0.494	0.8937918441874619	0.7078514911746805	0.689592209373098	0.8178753686970364	0.7661742072884	1.4919122176923325	0.4864481983574699	0.6716106832673043	0.6983093050540937	0.718422395152014	0.7560551484287666	ok
cross_full	BRCA	SRP157974	SRP058722	-1	16218	16585	16567	3311	6112	0.6430081546360616	0.3418906674720628	13049	10268	0.635757529312591	0.30002299026745344	3311	6177	0.654485049833887	0.346723044397463	100	100	0.04	0.04	500	500	0.11	0.094	100	100	0.13	0.03	500	500	0.212	0.14	0.5221987315010571	0.7281787979462399	0.38205980066445183	0.8403589765716011	1.508663756326465	1.4921381913063136	-0.011075090173574331	-0.021462041802728683	-0.048655917283734106	0.016105943487300784	0.4792822789493156	ok
cross_full	LIHC	TCGA-LIHC	SRP068976	-1	15872	16307	16012	3194	3744	0.7313713212273012	0.7276142767689417	11279	10909	0.7686851671247451	0.739604574873659	3194	3744	0.7313713212273012	0.7276142767689417	100	100	0.63	0.63	500	500	0.562	0.562	100	100	0.62	0.62	500	500	0.688	0.688	0.9643080776455855	0.8954289292423294	0.886662492172824	0.9436443331246086	1.5409120721668788	1.5175235078233	-0.01541232423946215	0.7958764521054285	0.8035469236979594	0.8638607153227759	0.8185483870967742	ok
cross_full	LIHC	TCGA-LIHC	SRP174991	-1	15669	16307	15733	3071	2375	0.5858026701400195	0.5851514164767176	11114	8229	0.5916861615979845	0.5674824545618139	3071	2394	0.5893845652881797	0.5880820579615761	100	100	0.37	0.37	500	500	0.498	0.498	100	100	0.55	0.55	500	500	0.7	0.7	0.9674373168349072	0.8251383914034517	0.8215564962552915	0.9374796483230218	1.1752401026278536	1.5068820249902612	0.22008486189524423	0.7356106786762667	0.7239019737386257	0.839703900623421	0.7669283298232178	ok
cross_full	LIHC	TCGA-LIHC	SRP099053	-1	15909	16307	16117	3202	3362	0.7329793878825734	0.7295440349781387	11291	8893	0.6610574794083783	0.6465326366132318	3202	3429	0.7435977514053717	0.7386008744534666	100	100	0.63	0.63	500	500	0.55	0.55	100	100	0.55	0.55	500	500	0.684	0.684	0.9740787008119925	0.8694565896314803	0.8650843222985634	0.9461274203622736	1.5308429760050308	1.5216068258898794	-0.006069997819410311	0.8091930281491122	0.8152531436401744	0.8684528741711008	0.8110503488591363	ok
cross_full	LIHC	TCGA-LIHC	SRP062885	-1	15860	16307	16024	3182	3640	0.664676304211188	0.6558768070395977	11270	7935	0.5808340727595386	0.5623779946761314	3182	3805	0.6910747957259585	0.6791326209930861	100	100	0.49	0.49	500	500	0.496	0.496	100	100	0.49	0.49	500	500	0.602	0.602	0.9358893777498428	0.764299182903834	0.7523570081709616	0.876578481229644	1.4499679121916187	1.52036687095215	0.04630392841725306	0.7311147546135937	0.7574985368367035	0.803425665655532	0.7840479192938209	ok
cross_full	LIHC	SRP174991	SRP050551	-1	15622	15733	15968	2356	2944	0.7122241086587436	0.7092529711375212	8209	6242	0.5636496528200755	0.5596296747472287	2375	3197	0.7587368421052632	0.7536842105263157	100	100	0.19	0.19	500	500	0.418	0.418	100	100	0.46	0.46	500	500	0.582	0.582	0.9630730050933786	0.7652801358234296	0.7618845500848896	0.9168081494057725	1.5940070294131858	1.4881042400601563	-0.07116624393782289	0.7553137955771535	0.7634276740180536	0.824377262191377	0.7780693893227499	ok
cross_full	LIHC	SRP174991	SRP118972	-1	15643	15733	16010	2366	1984	0.4463229078613694	0.44209636517328826	8222	3484	0.3030892726830455	0.29980540014594986	2385	2809	0.6259958071278826	0.6062893081761006	100	100	0.23	0.23	500	500	0.372	0.372	100	100	0.36	0.36	500	500	0.584	0.584	0.9150464919695689	0.46830092983939137	0.4640743871513102	0.8005071851225697	1.2646253591411878	1.4903615204375018	0.1514640294993984	0.6062604481181209	0.6172113230389956	0.7186958071347429	0.7125870996611903	ok
cross_full	LIHC	SRP174991	SRP137150	-1	15169	15733	15802	2210	3274	0.5004524886877828	0.4828054298642534	8003	5024	0.415219292765213	0.39622641509433965	2225	3895	0.6089887640449438	0.5748314606741574	100	100	0.17	0.17	500	500	0.254	0.254	100	100	0.26	0.26	500	500	0.422	0.42	0.8624434389140272	0.5230769230769231	0.5040723981900452	0.748868778280543	1.2904919866999651	1.4824709316382054	0.12949929799034499	0.5467935798054392	0.5861830151272415	0.5972821381652825	0.7096051156964862	ok
cross_full	LIHC	SRP174991	SRP161530	-1	15386	15733	15823	2286	2779	0.6692913385826772	0.6657917760279966	8105	4733	0.4630475015422579	0.4602097470697101	2302	3332	0.768462206776716	0.7597741094700261	100	100	0.3	0.3	500	500	0.47	0.47	100	100	0.42	0.42	500	500	0.606	0.604	0.9505686789151356	0.6964129483814523	0.6929133858267716	0.8622047244094488	1.6854504827252925	1.4842322557257206	-0.13557057948534168	0.7424790242231241	0.7592535105563415	0.8084288151646766	0.7824645781879631	ok
cross_full	PRAD	TCGA-PRAD	SRP027258	-1	14340	16897	14504	1433	4694	0.6950453593859037	0.5310537334263782	9965	9636	0.6767686904164576	0.45569493226292024	1433	4863	0.7236566643405443	0.5526866713189114	100	100	0.03	0.03	500	500	0.074	0.07	100	100	0.06	0.06	500	500	0.252	0.206	0.7208653175157014	0.7808792742498255	0.592463363572924	0.8680454228256043	2.1535457769632225	1.350785025769622	-0.5942920123327695	0.27779836959579357	0.26724175175321463	0.3083639618137443	0.597629009762901	ok
cross_full	PRAD	TCGA-PRAD	SRP002628	-1	15690	16897	15696	1828	36	0.009846827133479213	0.009846827133479213	10877	50	0.003217799025466581	0.003217799025466581	1828	456	0.15207877461706784	0.14715536105032823	100	100	0.05	0.05	500	500	0.096	0.096	100	50	0.03	0.03	500	50	0.022	0.022	0.8845733041575492	0.009846827133479213	0.009846827133479213	0.673595915390226	0.561179111719304	1.3672339041053556	0.5895514951507076	0.442925608966303	0.42637257221300084	0.5137575835256711	0.6250478011472276	ok
cross_full	PRAD	TCGA-PRAD	SRP148500	-1	16548	16897	16653	2158	278	0.08758109360519	0.08665430954587582	11449	432	0.033540047165691325	0.03292864005590008	2158	989	0.2928637627432808	0.28405931417979613	100	100	0.04	0.04	500	500	0.104	0.104	100	100	0.1	0.1	500	432	0.14	0.138	0.881371640407785	0.0963855421686747	0.09545875810936053	0.6054547861776776	0.6685897802656948	1.3938593957752652	0.5203319773198323	0.5125612429068953	0.4813856289958981	0.5728850560141052	0.6587503021513174	ok
cross_full	PRAD	SRP119917	TCGA-PRAD	-1	16637	16788	16897	999	2176	0.7027027027027027	0.6846846846846847	5829	11514	0.8425115800308801	0.8159203980099502	1049	2176	0.7025738798856054	0.6825548141086749	100	100	0.14	0.14	500	500	0.206	0.204	100	100	0.33	0.31	500	500	0.38	0.37	0.9409409409409409	0.9039039039039038	0.8718718718718719	0.9466132799466133	1.3562635044751465	1.393840725303945	0.026959479764522176	0.7087212821270067	0.7263125245379337	0.67401689728534	0.7727955761255034	ok
cross_full	LIHC	SRP102722	TCGA-LIHC	-1	15371	15433	16307	62	2924	0.8064516129032258	0.016129032258064516	68	10902	0.9264705882352942	0.014705882352941176	1001	2924	0.7042957042957043	0.03496503496503497	100	100	0.02	0.0	500	500	0.15	0.0	68	100	0.23529411764705882	0.0	68	500	0.5294117647058824	0.014705882352941176	0.016129032258064516	0.967741935483871	0.016129032258064516	0.99999999	2.7744797374957146	3.125986363317226	0.1124466280295926	-0.5617332934425667	-0.5573164171288474	-0.612013594376572	0.2915880554290547	ok
cross_full	LIHC	SRP102722	SRP068976	-1	15376	15433	16012	60	3493	0.8833333333333333	0.016666666666666666	66	10580	0.9696969696969697	0.015151515151515152	992	3493	0.7842741935483871	0.02620967741935484	100	100	0.02	0.0	500	500	0.15	0.0	66	100	0.16666666666666666	0.0	66	500	0.48484848484848486	0.0	0.016666666666666666	0.9833333333333333	0.016666666666666666	0.99999999	2.8209168854499547	3.0868119755131396	0.08613906262268645	-0.6258602536501043	-0.6232266627882936	-0.6638636485835313	0.2685353798126951	ok
cross_full	LIHC	SRP102722	SRP174991	-1	15358	15433	15733	59	2241	0.6271186440677966	0.0	65	8069	0.8307692307692308	0.0	987	2255	0.630192502532928	0.029381965552178316	100	100	0.07	0.0	500	500	0.12	0.0	65	100	0.2	0.0	65	500	0.4	0.0	0.01694915254237288	0.8983050847457628	0.0	0.9576271186440678	1.8621690793491665	3.070040085783235	0.39343818734728797	-0.44582592849924857	-0.4168603197619776	-0.5580822379774013	0.35382211225419974	ok
cross_full	LIHC	SRP102722	SRP099053	-1	15404	15433	16117	62	3116	0.7580645161290323	0.0	68	8605	0.8823529411764706	0.0	999	3174	0.6946946946946947	0.024024024024024024	100	100	0.01	0.0	500	500	0.124	0.0	68	100	0.19117647058823528	0.0	68	500	0.4852941176470588	0.0	0.016129032258064516	0.9354838709677419	0.0	0.99999999	2.902111175356192	3.125986363317226	0.07161745508174977	-0.48911507947677774	-0.46441451594126315	-0.5862919858812788	0.33095299922098154	ok
cross_full	LIHC	SRP099053	TCGA-LIHC	-1	15909	16117	16307	3362	3202	0.6980963712076145	0.6948245092207019	8893	11291	0.8393118182840437	0.8208703474642978	3429	3202	0.6943715368912219	0.689705453484981	100	100	0.63	0.63	500	500	0.55	0.55	100	100	0.55	0.55	500	500	0.684	0.684	0.9735276621058894	0.9244497323022011	0.9182034503271862	0.9610020490448807	1.3622076278040547	1.5982389689655019	0.1476821337388764	0.8091930281491122	0.8152531436401744	0.868452874171101	0.8110503488591363	ok
cross_full	LIHC	SRP099053	SRP068976	-1	15853	16117	16012	3311	3720	0.691633947447901	0.6861975234068257	8838	10878	0.7804933242815116	0.7425888210002263	3374	3721	0.6879075281564908	0.6816834617664493	100	100	0.7	0.7	500	500	0.556	0.556	100	100	0.62	0.62	500	500	0.672	0.672	0.9559045605557234	0.8873452129266083	0.8755662941709453	0.955703211517165	1.4400032817746071	1.5910723219426437	0.09494794050818922	0.7202543264185733	0.7292270485241995	0.8301199203713362	0.7652810193654198	ok
